staff_id,hospital_id,name,registration_number,qualifications,phone,email,experience_years,role_type
2dd67f32-179a-49a0-9541-0cf16cd5e044,89f423a1-3966-48f9-815b-958a153a94ff,DR. PAPPU YADAV,REG_DDVGYSJT,MBBS MS,9412583804,,10.4,ANAESTHETIST
6b5c2468-4e45-4042-a410-355fb3e27e7d,89f423a1-3966-48f9-815b-958a153a94ff,DR. ANITA DEVI,REG_BW9RQUDD,MBBS DNB,9660566119,,3.9,PAEDIATRICIAN
284bc027-5e64-4c5e-b516-92cd76648e76,efef37e3-172e-4370-89d4-4bc91b2398ab,DR. REKHA DEVI,REG_LD4SQ5WL,MBBS MD DM,9832102041,,8.8,PAEDIATRICIAN
d890ac33-4dc5-4da9-938c-79b53f6873e2,efef37e3-172e-4370-89d4-4bc91b2398ab,DR. UMESH KUMAR KORI,REG_OWG9II9Y,MBBS,9647161396,,33.6,PRIMARY_CLINICIAN
6d57448a-5c58-463d-808c-6e55dc930f80,efef37e3-172e-4370-89d4-4bc91b2398ab,DR. RAVI SHANKAR,REG_6FJU6D2A,MBBS DA,7799462593,,26.1,ANAESTHETIST
63d1dd7f-cfbd-4dc8-98f9-551ac3e834f4,efef37e3-172e-4370-89d4-4bc91b2398ab,DR. RANI DEVI,REG_HU1EJY8I,MBBS MD DM,9544603623,,23.7,RADIOLOGIST
f9985b66-85a2-44d9-a578-6ce3f18c47ff,efef37e3-172e-4370-89d4-4bc91b2398ab,DR. PAPPU YADAV,REG_AYICHT00,MBBS MS,9651750624,,20.4,PAEDIATRICIAN
d90a881b-1517-4fd5-a822-2904be8ba3d4,efef37e3-172e-4370-89d4-4bc91b2398ab,DR. SUSHIL KUMAR,REG_IG3DHV5O,MBBS MD DM,7874830194,,7.4,RADIOLOGIST
e5b336b4-8f1d-4150-a7e1-a16e5c11b380,efef37e3-172e-4370-89d4-4bc91b2398ab,DR. REKHA DEVI,REG_HR7LIS03,MBBS DA,7860769517,,8.7,PRIMARY_CLINICIAN
b523851a-2c04-4862-8f32-6bfc711f5e34,efef37e3-172e-4370-89d4-4bc91b2398ab,DR. MEENA DEVI,REG_I6P0VC8H,MBBS MD DM,9751457411,,26.6,ANAESTHETIST
508d33b4-6125-4e87-8eb6-41d4db7811a8,c2dda112-71ea-4d47-a966-3b8683d8dd3f,DR. RAKESH KUMAR KORI,REG_V707K0G5,MBBS MS MCh,7876793413,,8.6,PAEDIATRICIAN
dfb80423-8812-4657-8cae-14e6de6ed990,c2dda112-71ea-4d47-a966-3b8683d8dd3f,DR. REENA DEVI,REG_0WV65M1K,MBBS DA,9703147011,,3.8,GYNAECOLOGIST
2cc1118d-b9b7-4974-8926-818619885c69,c2dda112-71ea-4d47-a966-3b8683d8dd3f,DR. ASHOK KUMAR KURMI,REG_NJ73R4G7,MBBS,7739699372,,15.7,SURGEON
f998f7ae-149e-4558-80a7-6d07323f5ceb,c2dda112-71ea-4d47-a966-3b8683d8dd3f,DR. SARASWATI DEVI,REG_40WA2I8V,MBBS MD,8069618658,,29.9,PRIMARY_CLINICIAN
2a06e986-8a07-4150-9e4d-73ba453dbd46,c2dda112-71ea-4d47-a966-3b8683d8dd3f,DR. AMIT KUMAR,REG_L5TG47SH,MBBS MD DM,9688432136,,13.2,RADIOLOGIST
ec7adb44-d600-45b2-8085-e435100f26ee,c2dda112-71ea-4d47-a966-3b8683d8dd3f,DR. ANITA DEVI,REG_SLTRU1UD,MBBS MD DM,7711096830,,11.1,RADIOLOGIST
fa0bcdd5-3844-452f-a370-01887cfe3aea,c2dda112-71ea-4d47-a966-3b8683d8dd3f,DR. SUSHIL KUMAR VERMA,REG_K5PVAOEZ,MBBS DNB,8111438094,,30.4,GYNAECOLOGIST
c0a3bbc6-bbbe-456a-9659-275bbe9d2d47,c2dda112-71ea-4d47-a966-3b8683d8dd3f,DR. MUKESH KUMAR,REG_AZOEN9I3,MBBS,9529055298,,16.9,RADIOLOGIST
7cd14e8a-d24b-4534-8ad4-4a3162bd6675,303388df-3cf7-4298-86cb-d52b810ef613,DR. MUKESH KUMAR PATEL,REG_NDHT4UY0,MBBS,9654886051,,22.6,RADIOLOGIST
09d056bf-6e44-49ea-bf9c-a1ef954e09e7,303388df-3cf7-4298-86cb-d52b810ef613,DR. PUSHPA DEVI,REG_6J5GNFTJ,MBBS DNB,9433601162,,21.9,SURGEON
f7f96a7e-cd4d-4368-9896-cc0c13f677f1,303388df-3cf7-4298-86cb-d52b810ef613,DR. BRIJESH KUMAR,REG_N69TXMGH,MBBS MD DM,9870120439,,13.0,PAEDIATRICIAN
d0c0d100-b1f7-4ab2-84b0-502f6307fdd2,1cb75b4d-3326-4e4d-a2ac-3e6c6b97bd04,DR. PRIYA KUMARI,REG_J99REUSQ,MBBS DNB,7550150730,,8.5,PRIMARY_CLINICIAN
c94e386d-e368-4d59-a0a9-f469dc06a5f9,1cb75b4d-3326-4e4d-a2ac-3e6c6b97bd04,DR. ANITA DEVI,REG_FGEQNXBG,MBBS MS MCh,9431456125,,34.9,RADIOLOGIST
249576a6-a9c1-4082-9868-16d7107b68b9,1cb75b4d-3326-4e4d-a2ac-3e6c6b97bd04,DR. SHEELA DEVI,REG_K6EO08BW,MBBS MS MCh,9583786662,,19.9,RADIOLOGIST
5216bd8c-a0e5-4e74-b55c-f65ffbc307ed,46008c3d-9845-40b0-9470-154009e40d0f,DR. SAROJ DEVI,REG_IAB83JCR,MBBS MD,9622128957,,27.2,RADIOLOGIST
71228277-1185-4587-bc17-5844ebc33dc0,46008c3d-9845-40b0-9470-154009e40d0f,DR. SUMITRA DEVI,REG_3BY63WJ8,MBBS MD,7693026158,,28.2,ANAESTHETIST
5ea0f77b-5e1a-47f8-9ac5-2eb0d641ab2e,83b596d4-261f-4a3e-94b4-fee8e3c97037,DR. DINESH KUMAR,REG_38LZXXDS,MBBS MD DM,9794182978,,27.7,RADIOLOGIST
00035259-6ff7-4c2b-9918-e95af2b8d038,83b596d4-261f-4a3e-94b4-fee8e3c97037,DR. POONAM DEVI,REG_Q93O694W,MBBS MS MCh,9535602028,,21.9,SURGEON
620dfa8d-dea6-4f71-80a2-e51e05107ab5,83b596d4-261f-4a3e-94b4-fee8e3c97037,DR. SANTOSHI DEVI,REG_UUSXPVTB,MBBS MS MCh,8146803364,,20.9,SURGEON
bea0746d-f59e-46bd-9938-f245e4a56927,4b376662-68c0-4a9e-8631-8da88cc46bdf,DR. VIRENDRA SINGH PASI,REG_MD6MZ7E1,MBBS MS MCh,9421511026,,10.5,PAEDIATRICIAN
0f821ce0-87cc-457b-b7ea-071086edcb14,4b376662-68c0-4a9e-8631-8da88cc46bdf,DR. RAJU YADAV,REG_NA3K6RFY,MBBS,7501679671,,3.2,SURGEON
085a9dc9-9e70-4085-92f9-96b85ddf17d6,4b376662-68c0-4a9e-8631-8da88cc46bdf,DR. SHANTI DEVI,REG_93RZR8IV,MBBS MD,9689049174,,3.7,PRIMARY_CLINICIAN
6b2ca893-3cdd-4955-80b5-e1935ba7c018,4b376662-68c0-4a9e-8631-8da88cc46bdf,DR. NARESH KUMAR,REG_PWX376PH,MBBS MS MCh,7578753683,,22.8,ANAESTHETIST
9642600a-9183-42f1-8a23-a02e4660ff0e,4b376662-68c0-4a9e-8631-8da88cc46bdf,DR. SHIV KUMAR,REG_RBB5H5WN,MBBS MD DM,9407819654,,34.7,PAEDIATRICIAN
7601edfb-a6ae-4930-9a28-7738425e8cc8,4b376662-68c0-4a9e-8631-8da88cc46bdf,DR. SUNITA DEVI,REG_9E354EER,MBBS MS,9419685576,,13.5,ANAESTHETIST
d364ba83-9126-4df5-a4f3-175e4e9e6311,4b376662-68c0-4a9e-8631-8da88cc46bdf,DR. ARVIND KUMAR,REG_TQB7JEYF,MBBS DA,7086099828,,5.6,PRIMARY_CLINICIAN
8d57a083-66ba-42ba-8138-9b4a92b14f09,4b376662-68c0-4a9e-8631-8da88cc46bdf,DR. CHAMELI DEVI,REG_9NE7Q6BZ,MBBS MS,7897109194,,28.0,PAEDIATRICIAN
65c94e68-8357-4197-a982-5890f2feb7e0,b056e2c7-7f95-4783-add3-084565af297e,DR. DEVENDRA KUMAR,REG_UUDY5UR5,MBBS MD DM,7997088801,,2.2,SURGEON
ef3e6c42-647c-4c75-9925-5818215602a1,b056e2c7-7f95-4783-add3-084565af297e,DR. SHIV KUMAR TIWARI,REG_MHZD7V18,MBBS MD,9836269462,,8.0,PAEDIATRICIAN
89270107-7e77-462d-a958-36dc5f1e6bea,b056e2c7-7f95-4783-add3-084565af297e,DR. RAKESH KUMAR,REG_UZ8FISR3,MBBS MD DM,9447039674,,18.3,PRIMARY_CLINICIAN
450fd32c-d133-47db-80f7-ace5d59f2c28,97fb368a-0d78-4977-a707-d6c350b2683e,DR. ARVIND KUMAR,REG_W6FZRAFT,MBBS MS MCh,7078510702,,27.8,PAEDIATRICIAN
dc407c0a-b146-4126-b329-a32501294421,97fb368a-0d78-4977-a707-d6c350b2683e,DR. LAKHAN LAL,REG_EKRKENS8,MBBS MS MCh,9827173728,,31.0,PRIMARY_CLINICIAN
57f958fb-9613-4c7b-a062-a7bddd28251d,97fb368a-0d78-4977-a707-d6c350b2683e,DR. SANJAY KUMAR,REG_N4F0R92J,MBBS DNB,7615418946,,13.5,ANAESTHETIST
15f70d7d-43bc-424c-8803-5f7177f8fffc,97fb368a-0d78-4977-a707-d6c350b2683e,DR. GULABO DEVI,REG_L6SCWUEG,MBBS DNB,8027769318,,22.2,ANAESTHETIST
d0501e6a-c72e-4cc8-bbbc-4f33222b6d65,97fb368a-0d78-4977-a707-d6c350b2683e,DR. SEEMA DEVI,REG_RRHGIOH9,MBBS MS MCh,8190745616,,11.0,SURGEON
b21e3224-b91c-4955-a143-557a0c11295d,781d2b15-6dec-44a6-a948-9f3756c1ec5a,DR. RANI DEVI,REG_SOPGPMVB,MBBS,9864939710,,6.0,GYNAECOLOGIST
045d025f-40ce-4609-baa7-4197942171f9,781d2b15-6dec-44a6-a948-9f3756c1ec5a,DR. UMESH KUMAR,REG_J8VWXJZE,MBBS DNB,7042426742,,28.4,PRIMARY_CLINICIAN
364fdc39-7e8f-48a3-a54e-ce1c0b47e720,781d2b15-6dec-44a6-a948-9f3756c1ec5a,DR. SHYAM LAL KUMAR,REG_S9GYAHXT,MBBS MD DM,7988118509,,12.7,PAEDIATRICIAN
c516b1ce-cf57-45a4-a15f-1e90e378b9ee,781d2b15-6dec-44a6-a948-9f3756c1ec5a,DR. POONAM DEVI,REG_2T1CITR0,MBBS MD DM,9630670565,,2.6,ANAESTHETIST
d77fe392-eafc-4fe5-8f40-009d8ce4c764,781d2b15-6dec-44a6-a948-9f3756c1ec5a,DR. VIRENDRA SINGH,REG_H35EUURR,MBBS,9427161043,,10.7,PAEDIATRICIAN
e858a54a-f772-470b-80c3-c00dc03a7159,781d2b15-6dec-44a6-a948-9f3756c1ec5a,DR. REKHA DEVI,REG_6GU0NAWK,MBBS,7825486103,,19.2,PAEDIATRICIAN
7ccd0629-f37e-4fe7-a38c-6488b4aefed0,781d2b15-6dec-44a6-a948-9f3756c1ec5a,DR. SHANTI DEVI,REG_UUB7XQFY,MBBS MS MCh,8034546373,,3.0,SURGEON
26cc74aa-4e76-4ad0-9b26-163a96976138,4698c63e-188e-4869-98ea-f0f5f5204e6b,DR. SUSHILA DEVI,REG_RBIT7BXW,MBBS MS MCh,7668783868,,5.3,GYNAECOLOGIST
83703de8-d324-4857-84a0-931c82df4af5,4698c63e-188e-4869-98ea-f0f5f5204e6b,DR. RANI DEVI,REG_0BCMPUIW,MBBS MS,8055292850,,30.1,PRIMARY_CLINICIAN
6faf945a-3c5d-4e06-9089-8b582cdd0f6f,4698c63e-188e-4869-98ea-f0f5f5204e6b,DR. USHA DEVI,REG_DN80VONL,MBBS MD,9718978891,,8.1,SURGEON
f416ef40-f19a-4efe-99d8-90e8c3554426,4698c63e-188e-4869-98ea-f0f5f5204e6b,DR. NIRMALA DEVI,REG_SG7BRZ0Q,MBBS MS,7557986001,,21.3,SURGEON
51975dcf-1f4d-41fa-9ad4-78af6c4ac162,4698c63e-188e-4869-98ea-f0f5f5204e6b,DR. SHYAM LAL,REG_V0RPLZSB,MBBS MS,9898202587,,19.0,SURGEON
eaf786cb-26a5-472a-8825-c48dc54746be,4698c63e-188e-4869-98ea-f0f5f5204e6b,DR. PHOOL KUMARI,REG_SNEOYZJF,MBBS MS,7650709365,,22.8,PRIMARY_CLINICIAN
4bbb8a64-32c2-4093-bb26-61274eb6e785,92ea8701-4174-4c3e-a2da-129dd0150a34,DR. ASHOK KUMAR,REG_QKQWZ6FE,MBBS DNB,7098587273,,7.3,SURGEON
0a9551a8-237f-4711-a603-845cf9e1a80f,92ea8701-4174-4c3e-a2da-129dd0150a34,DR. DEEPAK KUMAR,REG_A5KIPYJ2,MBBS MS,9891213115,,29.9,ANAESTHETIST
eb6355dc-a9f2-46a5-a368-318aeb414520,92ea8701-4174-4c3e-a2da-129dd0150a34,DR. RAMU KAKA,REG_PMWTTI3F,MBBS MD,7768004409,,13.5,PRIMARY_CLINICIAN
5c362c5e-133f-4291-b15d-258cd543d2dd,3c3f46e9-10c8-4f1e-8b29-5ea7bf21c8d7,DR. HEMANT KUMAR RAJBHAR,REG_JVH2K8RE,MBBS DA,9457935867,,32.5,PAEDIATRICIAN
b90ecc2d-8b39-4cdc-bdcf-4f2b15bff898,3c3f46e9-10c8-4f1e-8b29-5ea7bf21c8d7,DR. PREM SHANKAR,REG_5CJ6VOR0,MBBS MD DM,7751021696,,26.5,RADIOLOGIST
ae37f13c-1510-4cab-8c0a-f02237a2c3a9,3c3f46e9-10c8-4f1e-8b29-5ea7bf21c8d7,DR. MANOJ KUMAR,REG_K3LB7XTS,MBBS MS,9579732292,,25.7,RADIOLOGIST
4bc78722-2b9f-4e96-833c-df565d805a68,3c3f46e9-10c8-4f1e-8b29-5ea7bf21c8d7,DR. NARESH KUMAR,REG_BXYV5IW3,MBBS MS MCh,7668204380,,17.9,PRIMARY_CLINICIAN
214c68a3-6f68-4e7c-8493-021aea402889,3c3f46e9-10c8-4f1e-8b29-5ea7bf21c8d7,DR. SUMITRA DEVI,REG_R8EDAQSN,MBBS MD,7039753684,,24.9,ANAESTHETIST
787c89c9-72a2-4eba-bed6-5a6a75815911,2fff4a41-fc32-4112-b004-e2a92f1a129b,DR. MUNNI DEVI,REG_VG6VOGAS,MBBS MD,7940453677,,5.7,GYNAECOLOGIST
8983ebcb-24cf-4a85-b6e7-8d786f6fbd0d,2fff4a41-fc32-4112-b004-e2a92f1a129b,DR. URMILA DEVI,REG_0RUH6NEC,MBBS MS MCh,9699261342,,9.4,PAEDIATRICIAN
af4c0961-d7f0-41f1-9a4d-543e7ad1e07c,2fff4a41-fc32-4112-b004-e2a92f1a129b,DR. NARESH KUMAR,REG_L77GDMQ2,MBBS DNB,8163382748,,12.3,SURGEON
2c20abe3-59bc-4e9a-9c69-3ac5ed02e505,2fff4a41-fc32-4112-b004-e2a92f1a129b,DR. HARI OM,REG_5M9ZSYAN,MBBS MD,9743357820,,22.5,ANAESTHETIST
ee1fa3e0-66dd-4860-9da2-f23be108b7be,2fff4a41-fc32-4112-b004-e2a92f1a129b,DR. NIRMALA DEVI,REG_NO7DVS2U,MBBS MD DM,9852952478,,5.4,ANAESTHETIST
df139e67-81c8-4254-975e-957e0f621838,2fff4a41-fc32-4112-b004-e2a92f1a129b,DR. HARI OM,REG_DZK5QX5C,MBBS MS MCh,9793156755,,16.8,RADIOLOGIST
cc08ec37-75b0-403b-a82f-2f1df4b8f552,494808ef-aeec-4073-87ac-bf10484a67b7,DR. VIJAY KUMAR,REG_L5NECFF3,MBBS MD,9813082820,,26.5,PRIMARY_CLINICIAN
ab453760-270e-4315-84e5-3e9d0d73a8c1,494808ef-aeec-4073-87ac-bf10484a67b7,DR. UMESH KUMAR,REG_LEW0LN2C,MBBS DA,7093269330,,29.3,RADIOLOGIST
2e6d8b39-e924-4aa6-9f2f-f74908a9581b,494808ef-aeec-4073-87ac-bf10484a67b7,DR. DEVENDRA KUMAR,REG_BDJD1FY9,MBBS DA,8059509121,,20.2,GYNAECOLOGIST
36c1ab1a-d475-444e-8f6b-4d4f9be59da5,494808ef-aeec-4073-87ac-bf10484a67b7,DR. AMIT KUMAR PASI,REG_A8Y6AC7F,MBBS DA,7941739099,,27.2,ANAESTHETIST
f3f70e4a-34a7-45d4-a1e8-9017a1e85834,938ada21-db7d-45a9-878b-2ebe3568a39a,DR. SUSHIL KUMAR,REG_C0LUFMT7,MBBS DNB,8090330657,,28.7,ANAESTHETIST
8bdc78d1-79d2-4040-9cb5-b782bb36eda3,938ada21-db7d-45a9-878b-2ebe3568a39a,DR. LAXMI DEVI,REG_61IUCSO5,MBBS MD DM,7974691402,,17.3,PAEDIATRICIAN
c6123899-a836-4222-ae71-11c4201c596f,938ada21-db7d-45a9-878b-2ebe3568a39a,DR. VIRENDRA SINGH CHAUHAN,REG_Z5U5TYTS,MBBS MS MCh,7599354095,,33.2,ANAESTHETIST
45b17994-5082-4890-aba4-0a6f3564b2ff,938ada21-db7d-45a9-878b-2ebe3568a39a,DR. SHYAM LAL CHAUHAN,REG_LP135ILA,MBBS MD,9545439486,,24.1,PAEDIATRICIAN
524af111-1927-4186-8707-59b4fba60618,938ada21-db7d-45a9-878b-2ebe3568a39a,DR. ANITA DEVI,REG_3A1I9AZP,MBBS MS,7749373518,,13.0,RADIOLOGIST
5ab94fb7-20ed-4e4e-b4bb-2c297d0590dc,938ada21-db7d-45a9-878b-2ebe3568a39a,DR. MEENA DEVI,REG_CF20PAI0,MBBS MS MCh,7757981733,,11.4,SURGEON
8a032c7a-701e-470c-9b77-37e794e5e889,938ada21-db7d-45a9-878b-2ebe3568a39a,DR. SURESH KUMAR,REG_1XICZ69V,MBBS MD DM,7685292245,,33.9,RADIOLOGIST
0355560d-34c4-4cc2-aa1c-5b786c9863d6,cf0084ff-03a0-4af9-8f93-e4215fb821bf,DR. MUNNI DEVI,REG_OSHYJLTY,MBBS MD,9871540666,,15.1,ANAESTHETIST
2c84fff2-6908-4aea-9aca-8b7ce7f2cb33,cf0084ff-03a0-4af9-8f93-e4215fb821bf,DR. PREM SHANKAR,REG_6C5SEBZ3,MBBS MD,7055375919,,21.6,SURGEON
1d3f4590-674c-4d39-822d-d61457791553,cf0084ff-03a0-4af9-8f93-e4215fb821bf,DR. VIRENDRA SINGH,REG_MZ36FT9C,MBBS MS,7938944668,,34.0,PRIMARY_CLINICIAN
6a5ea158-e876-426f-81c6-61c569f29b6d,cf0084ff-03a0-4af9-8f93-e4215fb821bf,DR. LEELA DEVI,REG_MWOIL6SP,MBBS MD DM,9888816929,,10.7,PAEDIATRICIAN
92d89142-cf5d-4fb9-9b78-fefd1f105107,cf0084ff-03a0-4af9-8f93-e4215fb821bf,DR. GULABO DEVI,REG_K5EC3Y2X,MBBS DA,9832150700,,34.2,GYNAECOLOGIST
6b268e12-dc67-4e74-a550-c1c27ae0ba08,cf0084ff-03a0-4af9-8f93-e4215fb821bf,DR. HARI OM KURMI,REG_C2S2040J,MBBS MD DM,9578798079,,24.0,SURGEON
4797dfed-891a-4bad-be42-4fbe0045f4ea,cf0084ff-03a0-4af9-8f93-e4215fb821bf,DR. SHYAM LAL SHARMA,REG_38HR9F8M,MBBS MS,9886089523,,16.7,ANAESTHETIST
bb009e0c-0747-4c4d-b3a3-18e52b1a5e99,2f841c1e-94ab-47f1-b4f4-6a9755c35742,DR. KAMLA DEVI,REG_SE84HHU4,MBBS DNB,9468119737,,23.2,PAEDIATRICIAN
c3b5b72a-7f6f-40dd-bced-d28f217521af,2f841c1e-94ab-47f1-b4f4-6a9755c35742,DR. SHANTI DEVI,REG_30QEYSKY,MBBS MS,7923400477,,27.8,RADIOLOGIST
fc4a4398-9337-4c1a-abfd-f26557e91a31,2f841c1e-94ab-47f1-b4f4-6a9755c35742,DR. GULABO DEVI,REG_M6JJ5D3G,MBBS DNB,8177035421,,25.9,RADIOLOGIST
886aed47-4d19-4e76-a386-a4bd7e836308,2f841c1e-94ab-47f1-b4f4-6a9755c35742,DR. LAXMI DEVI,REG_YGFOPQDP,MBBS MD DM,9720392636,,25.4,SURGEON
ebc552b3-fe20-4f46-9ddb-aca3dbddc06c,2f841c1e-94ab-47f1-b4f4-6a9755c35742,DR. RAMESH CHANDRA,REG_MK9KDM24,MBBS DNB,9860637874,,18.2,PRIMARY_CLINICIAN
1e521ee1-f27b-462d-bdca-b48ba57b25e5,2f841c1e-94ab-47f1-b4f4-6a9755c35742,DR. DEEPAK KUMAR,REG_Z7FQTIGO,MBBS MS MCh,7825061276,,14.5,GYNAECOLOGIST
6ca2866f-765f-42ab-b0a6-2a2adf859b60,d440f795-2f6b-4c24-9904-fb6bf4de25cf,DR. PRADEEP KUMAR,REG_JKC0NHN3,MBBS MS MCh,7539167106,,6.0,PRIMARY_CLINICIAN
1c7d83c2-c983-41ce-8ac4-b6a0ebc4525e,d440f795-2f6b-4c24-9904-fb6bf4de25cf,DR. PRIYA KUMARI,REG_LEG4UW3M,MBBS MS,8124126927,,32.8,GYNAECOLOGIST
d35db559-d67c-4155-b3ed-e37e316204a8,d440f795-2f6b-4c24-9904-fb6bf4de25cf,DR. LAKHAN LAL,REG_8V8L198C,MBBS,7649627027,,27.1,ANAESTHETIST
2a58a849-604e-4807-a700-c5c8f7d7aa1e,d440f795-2f6b-4c24-9904-fb6bf4de25cf,DR. SANTOSHI DEVI,REG_734BG4TM,MBBS MD,9530898597,,6.4,GYNAECOLOGIST
c2064d11-0c85-4153-a52a-a8348d407821,d440f795-2f6b-4c24-9904-fb6bf4de25cf,DR. PHOOL KUMARI,REG_OD8M62MJ,MBBS,9431533500,,18.5,GYNAECOLOGIST
e95e57ef-8dbf-4229-8610-bf40ec911536,d440f795-2f6b-4c24-9904-fb6bf4de25cf,DR. CHAMELI DEVI,REG_LBJWCMUA,MBBS DNB,7640130735,,6.5,RADIOLOGIST
0689dc14-3bf7-4cc9-8dc1-3cb40e5eb022,e6f59f84-8a49-480a-9aac-fd9dcd356d60,DR. RAMESH CHANDRA,REG_MBZQTQER,MBBS DA,9485103695,,9.0,RADIOLOGIST
1af70b2c-6b1a-4bc3-bd74-fc2292431ab1,e6f59f84-8a49-480a-9aac-fd9dcd356d60,DR. KAMLA DEVI,REG_Q9FGLN69,MBBS DA,9756846263,,27.5,RADIOLOGIST
e9fc413f-60f4-4e04-bede-b567ad51761f,be346f28-1631-4c7f-9dd2-c5ecc971bb45,DR. PREM SHANKAR,REG_7MIOZ8KJ,MBBS DNB,7805563907,,2.4,SURGEON
353a23ee-49ce-4948-ba74-9aa8951e8161,be346f28-1631-4c7f-9dd2-c5ecc971bb45,DR. SHANTI DEVI,REG_BCJZOCDI,MBBS MS MCh,7657163643,,18.2,SURGEON
db59902d-287a-4c29-aa93-824eef7d7e01,be346f28-1631-4c7f-9dd2-c5ecc971bb45,DR. SUMITRA DEVI,REG_YUA61SBW,MBBS MS,8036167952,,18.1,ANAESTHETIST
93e1afee-4b25-4413-8efd-0f20278f06bd,be346f28-1631-4c7f-9dd2-c5ecc971bb45,DR. HEMANT KUMAR KORI,REG_1YBQCU1O,MBBS,7784252922,,33.6,RADIOLOGIST
43373e0f-66d8-4f68-af1c-49b743d97771,be346f28-1631-4c7f-9dd2-c5ecc971bb45,DR. ARVIND KUMAR,REG_0T3OVPQP,MBBS,7518200342,,22.1,ANAESTHETIST
51e262ac-298b-40b4-ba32-b7a4692149f6,be346f28-1631-4c7f-9dd2-c5ecc971bb45,DR. JAGDISH PRASAD,REG_QXFIRJHE,MBBS DA,9648681605,,1.8,SURGEON
d8af227e-0b0a-4ce0-9586-a421061a0817,8fdfe1df-6126-4bf3-a5a9-29be286fc729,DR. RAMU KAKA,REG_BCKHE6LQ,MBBS,9729151075,,34.4,GYNAECOLOGIST
0352baec-53e7-4f04-a1a7-3c136e2f81d3,8fdfe1df-6126-4bf3-a5a9-29be286fc729,DR. MEENA DEVI,REG_OM9W29VH,MBBS MD,9564830804,,32.9,ANAESTHETIST
ac1f399b-24e2-4cdd-a73b-b59eb375b039,8fdfe1df-6126-4bf3-a5a9-29be286fc729,DR. PRIYA KUMARI,REG_C0RK5G58,MBBS MS MCh,8051469471,,16.7,ANAESTHETIST
6eeb3cd8-d3fe-45a2-a859-b5edc601a39a,8fdfe1df-6126-4bf3-a5a9-29be286fc729,DR. GULABO DEVI,REG_4B5DVBV7,MBBS DNB,9680724938,,8.2,PRIMARY_CLINICIAN
62e99c64-2b62-4cac-924b-140d1d8f00b3,8fdfe1df-6126-4bf3-a5a9-29be286fc729,DR. SUNITA DEVI,REG_UZ0FY104,MBBS MS,7935455801,,4.6,PAEDIATRICIAN
3d7a18d6-e9c0-481c-b114-8e08f1eff669,96c9506c-020a-4297-8af7-1d7eeffe7be0,DR. DINESH KUMAR TIWARI,REG_RUI0WO8O,MBBS DNB,7778596674,,23.1,SURGEON
5ceb92ba-d6c7-4839-b69f-9acf9f465d5e,96c9506c-020a-4297-8af7-1d7eeffe7be0,DR. LAKHAN LAL,REG_SU21QK35,MBBS DA,8165907232,,17.4,RADIOLOGIST
4534f0a1-211d-4305-a826-a8cefc4f4243,96c9506c-020a-4297-8af7-1d7eeffe7be0,DR. LEELA DEVI,REG_N6JG1TM9,MBBS DNB,9436805553,,10.2,PAEDIATRICIAN
1aedcf62-e445-4a7c-9ec2-a3e5c54c7650,96c9506c-020a-4297-8af7-1d7eeffe7be0,DR. SHYAM LAL,REG_ZNF9MY4W,MBBS MD DM,9716045809,,20.1,PAEDIATRICIAN
84414c6f-aeae-4622-b8c4-df1bda8d9016,96c9506c-020a-4297-8af7-1d7eeffe7be0,DR. GULABO DEVI,REG_88ZGQBVW,MBBS MS,7745254412,,16.1,PAEDIATRICIAN
eb822891-e109-4203-b3ba-ec443e56d184,d1cb92dd-5843-4f7a-bcbe-1487358d8cc0,DR. REENA DEVI,REG_44HEM0XP,MBBS MS MCh,7950690038,,6.2,SURGEON
2ef04778-8190-4289-8273-08aec76319eb,d1cb92dd-5843-4f7a-bcbe-1487358d8cc0,DR. SURESH KUMAR,REG_DAE6KU5M,MBBS MS MCh,7937628459,,34.8,GYNAECOLOGIST
46da9a45-30fc-473e-9254-db94d9a9fe7f,d1cb92dd-5843-4f7a-bcbe-1487358d8cc0,DR. RADHA DEVI,REG_X8PW3NK3,MBBS MD DM,7950486715,,25.7,GYNAECOLOGIST
7c5a4cba-33b5-4e2d-b4d1-743f35842a89,d1cb92dd-5843-4f7a-bcbe-1487358d8cc0,DR. DRAUPADI DEVI,REG_WY3293LU,MBBS MS,8073201057,,26.7,ANAESTHETIST
c58d87e3-0f90-4067-b2ba-a25a634fb5b9,d1cb92dd-5843-4f7a-bcbe-1487358d8cc0,DR. ARVIND KUMAR,REG_GQGD1W6B,MBBS MD,7576680530,,22.7,GYNAECOLOGIST
45ec51ef-abc7-4571-bb13-411ffff9ba66,d1cb92dd-5843-4f7a-bcbe-1487358d8cc0,DR. LAKHAN LAL,REG_E9W15Q7B,MBBS,7904259840,,10.2,PAEDIATRICIAN
02f22ad3-2162-4181-86e5-f92cf063e4e9,d1cb92dd-5843-4f7a-bcbe-1487358d8cc0,DR. CHAMELI DEVI,REG_KKTWLM0M,MBBS MS,8088778552,,31.8,PAEDIATRICIAN
6bdfdca8-5f47-4f68-90a2-694d2b761d05,dc3838bb-176a-4392-b83b-98e3856a632f,DR. KUSUM DEVI,REG_ID4036OD,MBBS DA,9871554024,,20.6,RADIOLOGIST
0df0f0fd-d2d3-4314-91dd-70a1e5564af0,dc3838bb-176a-4392-b83b-98e3856a632f,DR. SHANTI DEVI,REG_7S95361D,MBBS DNB,9404903312,,18.9,SURGEON
